fr_doc_number,title,publication_date,pdf_url,html_url,inferred_document_number,pdf_host,type,matched_term
2011-17093,"Implementation of the Amendments to the International Convention on Standards of Training, Certification and Watchkeeping for Seafarers, 1978, and Changes to Domestic Endorsements.",2011-08-01,https://www.govinfo.gov/content/pkg/FR-2011-08-01/pdf/2011-17093.pdf,https://www.federalregister.gov/documents/2011/08/01/2011-17093/implementation-of-the-amendments-to-the-international-convention-on-standards-of-training,,www.govinfo.gov,Proposed Rule,NMC Policy Letter
2011-19322,"Drawbridge Operation Regulation; Raritan River, Arthur Kill and Their Tributaries, Staten Island, NY and Elizabeth, NJ",2011-08-01,https://www.govinfo.gov/content/pkg/FR-2011-08-01/pdf/2011-19322.pdf,https://www.federalregister.gov/documents/2011/08/01/2011-19322/drawbridge-operation-regulation-raritan-river-arthur-kill-and-their-tributaries-staten-island-ny-and,,www.govinfo.gov,Rule,policy letter
2011-19608,Information Collection Request to Office of Management and Budget,2011-08-03,https://www.govinfo.gov/content/pkg/FR-2011-08-03/pdf/2011-19608.pdf,https://www.federalregister.gov/documents/2011/08/03/2011-19608/information-collection-request-to-office-of-management-and-budget,,www.govinfo.gov,Notice,Merchant Mariner Credential
2011-18989,Inspection of Towing Vessels,2011-08-11,https://www.govinfo.gov/content/pkg/FR-2011-08-11/pdf/2011-18989.pdf,https://www.federalregister.gov/documents/2011/08/11/2011-18989/inspection-of-towing-vessels,,www.govinfo.gov,Proposed Rule,Merchant Mariner Credential
2011-20826,Merchant Marine Personnel Advisory Committee,2011-08-16,https://www.govinfo.gov/content/pkg/FR-2011-08-16/pdf/2011-20826.pdf,https://www.federalregister.gov/documents/2011/08/16/2011-20826/merchant-marine-personnel-advisory-committee,,www.govinfo.gov,Notice,Merchant Mariner Credential
2011-21024,Waiver of Citizenship Requirements for Crewmembers on Commercial Fishing Vessels,2011-08-18,https://www.govinfo.gov/content/pkg/FR-2011-08-18/pdf/2011-21024.pdf,https://www.federalregister.gov/documents/2011/08/18/2011-21024/waiver-of-citizenship-requirements-for-crewmembers-on-commercial-fishing-vessels,,www.govinfo.gov,Proposed Rule,policy letter
2011-24892,Lower Mississippi River Waterway Safety Advisory Committee; Vacancies,2011-09-28,https://www.govinfo.gov/content/pkg/FR-2011-09-28/pdf/2011-24892.pdf,https://www.federalregister.gov/documents/2011/09/28/2011-24892/lower-mississippi-river-waterway-safety-advisory-committee-vacancies,,www.govinfo.gov,Notice,policy letter
2011-25033,"Amendment of Marine Safety Manual, Volume III",2011-09-29,https://www.govinfo.gov/content/pkg/FR-2011-09-29/pdf/2011-25033.pdf,https://www.federalregister.gov/documents/2011/09/29/2011-25033/amendment-of-marine-safety-manual-volume-iii,,www.govinfo.gov,Notice,Merchant Mariner Credential
2011-25972,Collection of Information Under Review by Office of Management and Budget,2011-10-07,https://www.govinfo.gov/content/pkg/FR-2011-10-07/pdf/2011-25972.pdf,https://www.federalregister.gov/documents/2011/10/07/2011-25972/collection-of-information-under-review-by-office-of-management-and-budget,,www.govinfo.gov,Notice,Merchant Mariner Credential
2011-25973,Cook Inlet Regional Citizens' Advisory Council (CIRCAC) Charter Renewal,2011-10-07,https://www.govinfo.gov/content/pkg/FR-2011-10-07/pdf/2011-25973.pdf,https://www.federalregister.gov/documents/2011/10/07/2011-25973/cook-inlet-regional-citizens-advisory-council-circac-charter-renewal,,www.govinfo.gov,Notice,policy letter
2011-25032,Lifesaving Equipment: Production Testing and Harmonization With International Standards,2011-10-11,https://www.govinfo.gov/content/pkg/FR-2011-10-11/pdf/2011-25032.pdf,https://www.federalregister.gov/documents/2011/10/11/2011-25032/lifesaving-equipment-production-testing-and-harmonization-with-international-standards,,www.govinfo.gov,Proposed Rule,policy letter
2011-31333,Merchant Marine Personnel Advisory Committee; Vacancies,2011-12-07,https://www.govinfo.gov/content/pkg/FR-2011-12-07/pdf/2011-31333.pdf,https://www.federalregister.gov/documents/2011/12/07/2011-31333/merchant-marine-personnel-advisory-committee-vacancies,,www.govinfo.gov,Notice,policy letter
2011-31869,Merchant Mariner Medical Advisory Committee; Vacancy,2011-12-13,https://www.govinfo.gov/content/pkg/FR-2011-12-13/pdf/2011-31869.pdf,https://www.federalregister.gov/documents/2011/12/13/2011-31869/merchant-mariner-medical-advisory-committee-vacancy,,www.govinfo.gov,Notice,policy letter
2011-32257,Reconsideration of Letters of Recommendation for Waterfront Facilities Handling LNG and LHG,2011-12-16,https://www.govinfo.gov/content/pkg/FR-2011-12-16/pdf/2011-32257.pdf,https://www.federalregister.gov/documents/2011/12/16/2011-32257/reconsideration-of-letters-of-recommendation-for-waterfront-facilities-handling-lng-and-lhg,,www.govinfo.gov,Proposed Rule,policy letter
2011-32852,Processing of Merchant Mariner Credentials for Those Mariners Not Requiring a Transportation Worker Identification Credential,2011-12-22,https://www.govinfo.gov/content/pkg/FR-2011-12-22/pdf/2011-32852.pdf,https://www.federalregister.gov/documents/2011/12/22/2011-32852/processing-of-merchant-mariner-credentials-for-those-mariners-not-requiring-a-transportation-worker,,www.govinfo.gov,Rule,Merchant Mariner Credential
2011-33501,Mobile Offshore Drilling Unit Guidance Policy,2011-12-29,https://www.govinfo.gov/content/pkg/FR-2011-12-29/pdf/2011-33501.pdf,https://www.federalregister.gov/documents/2011/12/29/2011-33501/mobile-offshore-drilling-unit-guidance-policy,,www.govinfo.gov,Notice,policy letter
2011-33818,"Implementation of the 2010 Amendments to the International Convention on Standards of Training, Certification and Watchkeeping for Seafarers, 1978-Hours of Rest and Security-Related Training",2012-01-04,https://www.govinfo.gov/content/pkg/FR-2012-01-04/pdf/2011-33818.pdf,https://www.federalregister.gov/documents/2012/01/04/2011-33818/implementation-of-the-2010-amendments-to-the-international-convention-on-standards-of-training,,www.govinfo.gov,Rule,Merchant Mariner Credential
2012-107,Houston/Galveston Navigation Safety Advisory Committee; Vacancies,2012-01-09,https://www.govinfo.gov/content/pkg/FR-2012-01-09/pdf/2012-107.pdf,https://www.federalregister.gov/documents/2012/01/09/2012-107/houstongalveston-navigation-safety-advisory-committee-vacancies,,www.govinfo.gov,Notice,policy letter
2012-1878,National Offshore Safety Advisory Committee; Vacancies,2012-01-30,https://www.govinfo.gov/content/pkg/FR-2012-01-30/pdf/2012-1878.pdf,https://www.federalregister.gov/documents/2012/01/30/2012-1878/national-offshore-safety-advisory-committee-vacancies,,www.govinfo.gov,Notice,policy letter
2012-3103,National Boating Safety Advisory Council; Vacancies,2012-02-10,https://www.govinfo.gov/content/pkg/FR-2012-02-10/pdf/2012-3103.pdf,https://www.federalregister.gov/documents/2012/02/10/2012-3103/national-boating-safety-advisory-council-vacancies,,www.govinfo.gov,Notice,policy letter
2012-6378,Navigation Safety Advisory Council; Vacancies,2012-03-16,https://www.govinfo.gov/content/pkg/FR-2012-03-16/pdf/2012-6378.pdf,https://www.federalregister.gov/documents/2012/03/16/2012-6378/navigation-safety-advisory-council-vacancies,,www.govinfo.gov,Notice,policy letter
2012-6492,Commercial Fishing Safety Advisory Committee; Vacancies,2012-03-19,https://www.govinfo.gov/content/pkg/FR-2012-03-19/pdf/2012-6492.pdf,https://www.federalregister.gov/documents/2012/03/19/2012-6492/commercial-fishing-safety-advisory-committee-vacancies,,www.govinfo.gov,Notice,policy letter
2012-6981,Information Collection Requests to Office of Management and Budget,2012-03-23,https://www.govinfo.gov/content/pkg/FR-2012-03-23/pdf/2012-6981.pdf,https://www.federalregister.gov/documents/2012/03/23/2012-6981/information-collection-requests-to-office-of-management-and-budget,,www.govinfo.gov,Notice,Merchant Mariner Credential
2012-6579,Standards for Living Organisms in Ships' Ballast Water Discharged in U.S. Waters,2012-03-23,https://www.govinfo.gov/content/pkg/FR-2012-03-23/pdf/2012-6579.pdf,https://www.federalregister.gov/documents/2012/03/23/2012-6579/standards-for-living-organisms-in-ships-ballast-water-discharged-in-us-waters,,www.govinfo.gov,Rule,policy letter
2012-7625,Prince William Sound Regional Citizens' Advisory Council Charter Renewal,2012-03-30,https://www.govinfo.gov/content/pkg/FR-2012-03-30/pdf/2012-7625.pdf,https://www.federalregister.gov/documents/2012/03/30/2012-7625/prince-william-sound-regional-citizens-advisory-council-charter-renewal,,www.govinfo.gov,Notice,policy letter
2012-7787,MARPOL Annex V Special Areas: Wider Caribbean Region,2012-04-02,https://www.govinfo.gov/content/pkg/FR-2012-04-02/pdf/2012-7787.pdf,https://www.federalregister.gov/documents/2012/04/02/2012-7787/marpol-annex-v-special-areas-wider-caribbean-region,,www.govinfo.gov,Rule,policy letter
2012-10669,Mobile Offshore Drilling Unit Dynamic Positioning Guidance,2012-05-04,https://www.govinfo.gov/content/pkg/FR-2012-05-04/pdf/2012-10669.pdf,https://www.federalregister.gov/documents/2012/05/04/2012-10669/mobile-offshore-drilling-unit-dynamic-positioning-guidance,,www.govinfo.gov,Notice,policy letter
2012-12870,Validation of Merchant Mariners' Vital Information and Issuance of Coast Guard Merchant Mariner's Licenses and Certificates of Registry (MMLs),2012-05-29,https://www.govinfo.gov/content/pkg/FR-2012-05-29/pdf/2012-12870.pdf,https://www.federalregister.gov/documents/2012/05/29/2012-12870/validation-of-merchant-mariners-vital-information-and-issuance-of-coast-guard-merchant-mariners,,www.govinfo.gov,Rule,Merchant Mariner Credential
2012-12871,Validation of Merchant Mariners' Vital Information and Issuance of Coast Guard Merchant Mariner's Documents (MMDs),2012-05-29,https://www.govinfo.gov/content/pkg/FR-2012-05-29/pdf/2012-12871.pdf,https://www.federalregister.gov/documents/2012/05/29/2012-12871/validation-of-merchant-mariners-vital-information-and-issuance-of-coast-guard-merchant-mariners,,www.govinfo.gov,Rule,Merchant Mariner Credential
2012-12874,Towing Safety Advisory Committee; Vacancies,2012-05-29,https://www.govinfo.gov/content/pkg/FR-2012-05-29/pdf/2012-12874.pdf,https://www.federalregister.gov/documents/2012/05/29/2012-12874/towing-safety-advisory-committee-vacancies,,www.govinfo.gov,Notice,policy letter
2012-13517,Great Lakes Pilotage Advisory Committee; Vacancies,2012-06-05,https://www.govinfo.gov/content/pkg/FR-2012-06-05/pdf/2012-13517.pdf,https://www.federalregister.gov/documents/2012/06/05/2012-13517/great-lakes-pilotage-advisory-committee-vacancies,,www.govinfo.gov,Notice,policy letter
2012-14540,Collection of Information Under Review by Office of Management and Budget,2012-06-14,https://www.govinfo.gov/content/pkg/FR-2012-06-14/pdf/2012-14540.pdf,https://www.federalregister.gov/documents/2012/06/14/2012-14540/collection-of-information-under-review-by-office-of-management-and-budget,,www.govinfo.gov,Notice,Merchant Mariner Credential
2012-14848,"Navigation and Navigable Waters; Technical, Organizational, and Conforming Amendments",2012-06-21,https://www.govinfo.gov/content/pkg/FR-2012-06-21/pdf/2012-14848.pdf,https://www.federalregister.gov/documents/2012/06/21/2012-14848/navigation-and-navigable-waters-technical-organizational-and-conforming-amendments,,www.govinfo.gov,Rule,policy letter
2012-17572,Policy on the 2009 Revision of the International Maritime Organization Code for the Construction and Equipment of Mobile Offshore Drilling Units,2012-07-23,https://www.govinfo.gov/content/pkg/FR-2012-07-23/pdf/2012-17572.pdf,https://www.federalregister.gov/documents/2012/07/23/2012-17572/policy-on-the-2009-revision-of-the-international-maritime-organization-code-for-the-construction-and,,www.govinfo.gov,Notice,policy letter
2012-18127,"Anchorage Regulations; Narragansett Bay and Rhode Island Sound, RI",2012-07-25,https://www.govinfo.gov/content/pkg/FR-2012-07-25/pdf/2012-18127.pdf,https://www.federalregister.gov/documents/2012/07/25/2012-18127/anchorage-regulations-narragansett-bay-and-rhode-island-sound-ri,,www.govinfo.gov,Rule,policy letter
2012-18399,Dry Cargo Residue Discharges in the Great Lakes,2012-07-30,https://www.govinfo.gov/content/pkg/FR-2012-07-30/pdf/2012-18399.pdf,https://www.federalregister.gov/documents/2012/07/30/2012-18399/dry-cargo-residue-discharges-in-the-great-lakes,,www.govinfo.gov,Proposed Rule,CG-OES Policy Letter
2012-19342,Merchant Marine Personnel Advisory Committee,2012-08-08,https://www.govinfo.gov/content/pkg/FR-2012-08-08/pdf/2012-19342.pdf,https://www.federalregister.gov/documents/2012/08/08/2012-19342/merchant-marine-personnel-advisory-committee,,www.govinfo.gov,Notice,Merchant Mariner Credential
2012-19376,Approval of Classification Societies,2012-08-09,https://www.govinfo.gov/content/pkg/FR-2012-08-09/pdf/2012-19376.pdf,https://www.federalregister.gov/documents/2012/08/09/2012-19376/approval-of-classification-societies,,www.govinfo.gov,Rule,policy letter
2012-19603,"Drawbridge Operation Regulation; Schuylkill River, Philadelphia, PA",2012-08-10,https://www.govinfo.gov/content/pkg/FR-2012-08-10/pdf/2012-19603.pdf,https://www.federalregister.gov/documents/2012/08/10/2012-19603/drawbridge-operation-regulation-schuylkill-river-philadelphia-pa,,www.govinfo.gov,Proposed Rule,policy letter
2012-21384,"Drawbridge Operation Regulation; Elizabeth River, Eastern Branch, Norfolk, VA",2012-08-30,https://www.govinfo.gov/content/pkg/FR-2012-08-30/pdf/2012-21384.pdf,https://www.federalregister.gov/documents/2012/08/30/2012-21384/drawbridge-operation-regulation-elizabeth-river-eastern-branch-norfolk-va,,www.govinfo.gov,Rule,policy letter
2012-22006,Medical Waivers for Merchant Mariner Credential Applicants With Anti-Tachycardia Devices or Implantable Cardioverter Defibrillators,2012-09-07,https://www.govinfo.gov/content/pkg/FR-2012-09-07/pdf/2012-22006.pdf,https://www.federalregister.gov/documents/2012/09/07/2012-22006/medical-waivers-for-merchant-mariner-credential-applicants-with-anti-tachycardia-devices-or,,www.govinfo.gov,Proposed Rule,Merchant Mariner Credential
2012-22247,Public Workshop on Marine Technology and Standards,2012-09-10,https://www.govinfo.gov/content/pkg/FR-2012-09-10/pdf/2012-22247.pdf,https://www.federalregister.gov/documents/2012/09/10/2012-22247/public-workshop-on-marine-technology-and-standards,,www.govinfo.gov,Notice,policy letter
2012-23772,Finding of Equivalence; Alternate Pressure Relief Valve Settings on Certain Vessels Carrying Liquefied Gases in Bulk,2012-09-27,https://www.govinfo.gov/content/pkg/FR-2012-09-27/pdf/2012-23772.pdf,https://www.federalregister.gov/documents/2012/09/27/2012-23772/finding-of-equivalence-alternate-pressure-relief-valve-settings-on-certain-vessels-carrying,,www.govinfo.gov,Notice,policy letter
2012-23551,"Shipping and Transportation; Technical, Organizational, and Conforming Amendments",2012-10-01,https://www.govinfo.gov/content/pkg/FR-2012-10-01/pdf/2012-23551.pdf,https://www.federalregister.gov/documents/2012/10/01/2012-23551/shipping-and-transportation-technical-organizational-and-conforming-amendments,,www.govinfo.gov,Rule,Merchant Mariner Credential
2012-25128,"Policy Letters on the International Convention on Standards of Training, Certification and Watchkeeping for Seafarers, 1978",2012-10-15,https://www.govinfo.gov/content/pkg/FR-2012-10-15/pdf/2012-25128.pdf,https://www.federalregister.gov/documents/2012/10/15/2012-25128/policy-letters-on-the-international-convention-on-standards-of-training-certification-and,,www.govinfo.gov,Rule,NMC Policy Letter
2012-25141,Inland Waterways Navigation Regulations,2012-10-15,https://www.govinfo.gov/content/pkg/FR-2012-10-15/pdf/2012-25141.pdf,https://www.federalregister.gov/documents/2012/10/15/2012-25141/inland-waterways-navigation-regulations,,www.govinfo.gov,Rule,policy letter
2012-28794,Reconsideration of Letters of Recommendation for Waterfront Facilities Handling LNG and LHG,2012-11-28,https://www.govinfo.gov/content/pkg/FR-2012-11-28/pdf/2012-28794.pdf,https://www.federalregister.gov/documents/2012/11/28/2012-28794/reconsideration-of-letters-of-recommendation-for-waterfront-facilities-handling-lng-and-lhg,,www.govinfo.gov,Rule,CG-OES Policy Letter
2012-30296,Medical Waivers for Merchant Mariner Credential Applicants With Anti-Tachycardia Devices or Implantable Cardioverter Defibrillators,2012-12-17,https://www.govinfo.gov/content/pkg/FR-2012-12-17/pdf/2012-30296.pdf,https://www.federalregister.gov/documents/2012/12/17/2012-30296/medical-waivers-for-merchant-mariner-credential-applicants-with-anti-tachycardia-devices-or,,www.govinfo.gov,Proposed Rule,Merchant Mariner Credential
2013-00211,"Regulated Navigation Area; Housatonic River, Bridge Replacement Operations; Stratford, CT",2013-01-08,https://www.govinfo.gov/content/pkg/FR-2013-01-08/pdf/2013-00211.pdf,https://www.federalregister.gov/documents/2013/01/08/2013-00211/regulated-navigation-area-housatonic-river-bridge-replacement-operations-stratford-ct,,www.govinfo.gov,Rule,policy letter
