fr_doc_number,title,publication_date,pdf_url,html_url,inferred_document_number,pdf_host,type,matched_term
2011-22072,"Safety Zone; Big Sioux River From the Military Road Bridge North Sioux City to the Confluence of the Missouri River, SD",2011-08-30,https://www.govinfo.gov/content/pkg/FR-2011-08-30/pdf/2011-22072.pdf,https://www.federalregister.gov/documents/2011/08/30/2011-22072/safety-zone-big-sioux-river-from-the-military-road-bridge-north-sioux-city-to-the-confluence-of-the,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2011-22198,Safety Zone; Missouri River From the Border Between Montana and North Dakota,2011-08-30,https://www.govinfo.gov/content/pkg/FR-2011-08-30/pdf/2011-22198.pdf,https://www.federalregister.gov/documents/2011/08/30/2011-22198/safety-zone-missouri-river-from-the-border-between-montana-and-north-dakota,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2011-23916,"Regulated Navigation Area; Route 24 Bridge Construction, Tiverton and Portsmouth, RI",2011-09-19,https://www.govinfo.gov/content/pkg/FR-2011-09-19/pdf/2011-23916.pdf,https://www.federalregister.gov/documents/2011/09/19/2011-23916/regulated-navigation-area-route-24-bridge-construction-tiverton-and-portsmouth-ri,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2011-25182,"Safety Zone; Mississippi River, Mile Marker 230 to Mile Marker 234, in the Vicinity of Baton Rouge, LA",2011-09-30,https://www.govinfo.gov/content/pkg/FR-2011-09-30/pdf/2011-25182.pdf,https://www.federalregister.gov/documents/2011/09/30/2011-25182/safety-zone-mississippi-river-mile-marker-230-to-mile-marker-234-in-the-vicinity-of-baton-rouge-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-104,"Regulated Navigation Area; S99 Alford Street Bridge Rehabilitation Project, Mystic River, MA",2012-01-09,https://www.govinfo.gov/content/pkg/FR-2012-01-09/pdf/2012-104.pdf,https://www.federalregister.gov/documents/2012/01/09/2012-104/regulated-navigation-area-s99-alford-street-bridge-rehabilitation-project-mystic-river-ma,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-2674,Moving Security Zone Around Escorted Vessels On the Lower Mississippi River Between Mile Marker 90.0 Above Head of Passes to Mile Marker 110.0 Above Head of Passes,2012-02-07,https://www.govinfo.gov/content/pkg/FR-2012-02-07/pdf/2012-2674.pdf,https://www.federalregister.gov/documents/2012/02/07/2012-2674/moving-security-zone-around-escorted-vessels-on-the-lower-mississippi-river-between-mile-marker-900,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-5329,"Regulated Navigation Area; MBTA Saugus River Railroad Drawbridge Rehabilitation Project, Saugus River, MA",2012-03-08,https://www.govinfo.gov/content/pkg/FR-2012-03-08/pdf/2012-5329.pdf,https://www.federalregister.gov/documents/2012/03/08/2012-5329/regulated-navigation-area-mbta-saugus-river-railroad-drawbridge-rehabilitation-project-saugus-river,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-6312,"Safety Zone; Non-Compliant Vessel Pursuit Training Course, Wando River, Charleston, SC",2012-03-15,https://www.govinfo.gov/content/pkg/FR-2012-03-15/pdf/2012-6312.pdf,https://www.federalregister.gov/documents/2012/03/15/2012-6312/safety-zone-non-compliant-vessel-pursuit-training-course-wando-river-charleston-sc,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-6379,Annual Marine Events in the Eighth Coast Guard District,2012-03-16,https://www.govinfo.gov/content/pkg/FR-2012-03-16/pdf/2012-6379.pdf,https://www.federalregister.gov/documents/2012/03/16/2012-6379/annual-marine-events-in-the-eighth-coast-guard-district,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-7793,"Special Local Regulations; Savannah Tall Ships Challenge, Savannah River, Savannah, GA",2012-04-02,https://www.govinfo.gov/content/pkg/FR-2012-04-02/pdf/2012-7793.pdf,https://www.federalregister.gov/documents/2012/04/02/2012-7793/special-local-regulations-savannah-tall-ships-challenge-savannah-river-savannah-ga,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-7917,"Special Local Regulation and Security Zone: War of 1812 Bicentennial Commemoration, Port of Boston, MA",2012-04-03,https://www.govinfo.gov/content/pkg/FR-2012-04-03/pdf/2012-7917.pdf,https://www.federalregister.gov/documents/2012/04/03/2012-7917/special-local-regulation-and-security-zone-war-of-1812-bicentennial-commemoration-port-of-boston-ma,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2012-7921,"Security Zones; 2012 Republican National Convention, Captain of the Port St. Petersburg Zone, Tampa, FL",2012-04-03,https://www.govinfo.gov/content/pkg/FR-2012-04-03/pdf/2012-7921.pdf,https://www.federalregister.gov/documents/2012/04/03/2012-7921/security-zones-2012-republican-national-convention-captain-of-the-port-st-petersburg-zone-tampa-fl,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2012-12313,Moving Security Zone Around Escorted Vessels on the Lower Mississippi River,2012-05-23,https://www.govinfo.gov/content/pkg/FR-2012-05-23/pdf/2012-12313.pdf,https://www.federalregister.gov/documents/2012/05/23/2012-12313/moving-security-zone-around-escorted-vessels-on-the-lower-mississippi-river,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-12875,"Safety Zones; Fourth of July Fireworks Displays Within the Captain of the Port Charleston Zone, SC",2012-05-29,https://www.govinfo.gov/content/pkg/FR-2012-05-29/pdf/2012-12875.pdf,https://www.federalregister.gov/documents/2012/05/29/2012-12875/safety-zones-fourth-of-july-fireworks-displays-within-the-captain-of-the-port-charleston-zone-sc,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-14650,"Special Local Regulation and Security Zone: War of 1812 Bicentennial Commemoration, Port of Boston, MA",2012-06-15,https://www.govinfo.gov/content/pkg/FR-2012-06-15/pdf/2012-14650.pdf,https://www.federalregister.gov/documents/2012/06/15/2012-14650/special-local-regulation-and-security-zone-war-of-1812-bicentennial-commemoration-port-of-boston-ma,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-16114,"Safety Zone; Mississippi River, Mile Marker 230.0 to Mile Marker 237.0, in the Vicinity of Baton Rouge, LA",2012-07-02,https://www.govinfo.gov/content/pkg/FR-2012-07-02/pdf/2012-16114.pdf,https://www.federalregister.gov/documents/2012/07/02/2012-16114/safety-zone-mississippi-river-mile-marker-2300-to-mile-marker-2370-in-the-vicinity-of-baton-rouge-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-17086,"Security Zones; 2012 Republican National Convention, Captain of the Port St. Petersburg Zone, Tampa, FL",2012-07-16,https://www.govinfo.gov/content/pkg/FR-2012-07-16/pdf/2012-17086.pdf,https://www.federalregister.gov/documents/2012/07/16/2012-17086/security-zones-2012-republican-national-convention-captain-of-the-port-st-petersburg-zone-tampa-fl,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-19482,"Safety Zone, Mississippi River, Mile Marker 291 to 295",2012-08-09,https://www.govinfo.gov/content/pkg/FR-2012-08-09/pdf/2012-19482.pdf,https://www.federalregister.gov/documents/2012/08/09/2012-19482/safety-zone-mississippi-river-mile-marker-291-to-295,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-19485,"Annual Marine Events in the Eighth Coast Guard District, Sabine River; Orange, TX",2012-08-09,https://www.govinfo.gov/content/pkg/FR-2012-08-09/pdf/2012-19485.pdf,https://www.federalregister.gov/documents/2012/08/09/2012-19485/annual-marine-events-in-the-eighth-coast-guard-district-sabine-river-orange-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-20699,"Security Zones; 2012 RNC Bridge Security Zones, Captain of the Port St. Petersburg Zone, Tampa, FL",2012-08-23,https://www.govinfo.gov/content/pkg/FR-2012-08-23/pdf/2012-20699.pdf,https://www.federalregister.gov/documents/2012/08/23/2012-20699/security-zones-2012-rnc-bridge-security-zones-captain-of-the-port-st-petersburg-zone-tampa-fl,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-20706,"Security Zones; Certain Dangerous Cargo Vessels, Tampa, FL",2012-08-23,https://www.govinfo.gov/content/pkg/FR-2012-08-23/pdf/2012-20706.pdf,https://www.federalregister.gov/documents/2012/08/23/2012-20706/security-zones-certain-dangerous-cargo-vessels-tampa-fl,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-20832,"Safety Zone; Apache Pier Labor Day Fireworks; Myrtle Beach, SC",2012-08-24,https://www.govinfo.gov/content/pkg/FR-2012-08-24/pdf/2012-20832.pdf,https://www.federalregister.gov/documents/2012/08/24/2012-20832/safety-zone-apache-pier-labor-day-fireworks-myrtle-beach-sc,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-25543,"Fixed and Moving Safety Zone; Around the USACE Bank Grading Units, Mat Sinking Unit, and the M/V Harrison and M/V William James",2012-10-17,https://www.govinfo.gov/content/pkg/FR-2012-10-17/pdf/2012-25543.pdf,https://www.federalregister.gov/documents/2012/10/17/2012-25543/fixed-and-moving-safety-zone-around-the-usace-bank-grading-units-mat-sinking-unit-and-the-mv,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-30005,"Regulated Navigation Area; S99 Alford Street Bridge Rehabilitation Project, Mystic River, MA",2012-12-12,https://www.govinfo.gov/content/pkg/FR-2012-12-12/pdf/2012-30005.pdf,https://www.federalregister.gov/documents/2012/12/12/2012-30005/regulated-navigation-area-s99-alford-street-bridge-rehabilitation-project-mystic-river-ma,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2012-31559,Moving Security Zone Around Escorted Vessels on the Lower Mississippi River,2013-01-03,https://www.govinfo.gov/content/pkg/FR-2013-01-03/pdf/2012-31559.pdf,https://www.federalregister.gov/documents/2013/01/03/2012-31559/moving-security-zone-around-escorted-vessels-on-the-lower-mississippi-river,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2013-04010,Safety Zone for Ice Conditions; Baltimore Captain of the Port Zone,2013-02-25,https://www.govinfo.gov/content/pkg/FR-2013-02-25/pdf/2013-04010.pdf,https://www.federalregister.gov/documents/2013/02/25/2013-04010/safety-zone-for-ice-conditions-baltimore-captain-of-the-port-zone,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2013-05710,"Special Local Regulations; Dragging on the Waccamaw, Atlantic Intracoastal Waterway; Bucksport, SC",2013-03-14,https://www.govinfo.gov/content/pkg/FR-2013-03-14/pdf/2013-05710.pdf,https://www.federalregister.gov/documents/2013/03/14/2013-05710/special-local-regulations-dragging-on-the-waccamaw-atlantic-intracoastal-waterway-bucksport-sc,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2013-06182,Transportation Worker Identification Credential (TWIC)-Reader Requirements,2013-03-22,https://www.govinfo.gov/content/pkg/FR-2013-03-22/pdf/2013-06182.pdf,https://www.federalregister.gov/documents/2013/03/22/2013-06182/transportation-worker-identification-credential-twic-reader-requirements,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2013-06799,"Special Local Regulation; Low Country Splash, Wando River, Cooper River, and Charleston Harbor, Charleston, SC",2013-03-26,https://www.govinfo.gov/content/pkg/FR-2013-03-26/pdf/2013-06799.pdf,https://www.federalregister.gov/documents/2013/03/26/2013-06799/special-local-regulation-low-country-splash-wando-river-cooper-river-and-charleston-harbor,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2013-08392,"Special Local Regulations; Patriot Challenge Kayak Race, Ashley River; Charleston, SC",2013-04-10,https://www.govinfo.gov/content/pkg/FR-2013-04-10/pdf/2013-08392.pdf,https://www.federalregister.gov/documents/2013/04/10/2013-08392/special-local-regulations-patriot-challenge-kayak-race-ashley-river-charleston-sc,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2013-11530,"Special Local Regulation; Low Country Splash, Wando River, Cooper River, and Charleston Harbor; Charleston, SC",2013-05-15,https://www.govinfo.gov/content/pkg/FR-2013-05-15/pdf/2013-11530.pdf,https://www.federalregister.gov/documents/2013/05/15/2013-11530/special-local-regulation-low-country-splash-wando-river-cooper-river-and-charleston-harbor,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2013-12033,"Regulated Navigation Area; Waldo-Hancock Bridge Demolition, Penobscot River, Between Prospect and Verona, ME",2013-05-21,https://www.govinfo.gov/content/pkg/FR-2013-05-21/pdf/2013-12033.pdf,https://www.federalregister.gov/documents/2013/05/21/2013-12033/regulated-navigation-area-waldo-hancock-bridge-demolition-penobscot-river-between-prospect-and,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2013-13148,"Special Local Regulation; Annual Swim Around Key West, Atlantic Ocean and Gulf of Mexico; Key West, FL",2013-06-04,https://www.govinfo.gov/content/pkg/FR-2013-06-04/pdf/2013-13148.pdf,https://www.federalregister.gov/documents/2013/06/04/2013-13148/special-local-regulation-annual-swim-around-key-west-atlantic-ocean-and-gulf-of-mexico-key-west-fl,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2013-13272,"Regulated Navigation Area; Gulf Intracoastal Waterway, Inner Harbor Navigation Canal, New Orleans, LA",2013-06-07,https://www.govinfo.gov/content/pkg/FR-2013-06-07/pdf/2013-13272.pdf,https://www.federalregister.gov/documents/2013/06/07/2013-13272/regulated-navigation-area-gulf-intracoastal-waterway-inner-harbor-navigation-canal-new-orleans-la,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2013-14666,"Safety Zones; Fourth of July Fireworks Displays Within the Captain of the Port Charleston Zone, SC",2013-06-20,https://www.govinfo.gov/content/pkg/FR-2013-06-20/pdf/2013-14666.pdf,https://www.federalregister.gov/documents/2013/06/20/2013-14666/safety-zones-fourth-of-july-fireworks-displays-within-the-captain-of-the-port-charleston-zone-sc,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2013-21924,"Annual Marine Events in the Eighth Coast Guard District, Sabine River; Orange, TX",2013-09-10,https://www.govinfo.gov/content/pkg/FR-2013-09-10/pdf/2013-21924.pdf,https://www.federalregister.gov/documents/2013/09/10/2013-21924/annual-marine-events-in-the-eighth-coast-guard-district-sabine-river-orange-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2014-00902,"Safety Zone; Houma Navigation Canal, Mile Marker 35.5 to 36.5, and Gulf Intracoastal Waterway, Mile Marker 59.0 to 60.0, West of Harvey Locks, Bank to Bank; Houma, Terrebonne Parish, LA",2014-01-17,https://www.govinfo.gov/content/pkg/FR-2014-01-17/pdf/2014-00902.pdf,https://www.federalregister.gov/documents/2014/01/17/2014-00902/safety-zone-houma-navigation-canal-mile-marker-355-to-365-and-gulf-intracoastal-waterway-mile-marker,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2014-01941,Safety Zone for Ice Conditions; Baltimore Captain of the Port Zone,2014-01-31,https://www.govinfo.gov/content/pkg/FR-2014-01-31/pdf/2014-01941.pdf,https://www.federalregister.gov/documents/2014/01/31/2014-01941/safety-zone-for-ice-conditions-baltimore-captain-of-the-port-zone,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2014-02196,"Security Zone; Mississippi River, New Orleans, LA",2014-02-10,https://www.govinfo.gov/content/pkg/FR-2014-02-10/pdf/2014-02196.pdf,https://www.federalregister.gov/documents/2014/02/10/2014-02196/security-zone-mississippi-river-new-orleans-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2014-04352,"Regulated Navigation Area; Southern Oahu Tsunami Vessel Evacuation Honolulu, HI",2014-02-28,https://www.govinfo.gov/content/pkg/FR-2014-02-28/pdf/2014-04352.pdf,https://www.federalregister.gov/documents/2014/02/28/2014-04352/regulated-navigation-area-southern-oahu-tsunami-vessel-evacuation-honolulu-hi,,www.govinfo.gov,Rule,MSIB
2014-06268,"Special Local Regulation; Low Country Splash, Wando River, Cooper River, and Charleston Harbor, Charleston, SC",2014-03-21,https://www.govinfo.gov/content/pkg/FR-2014-03-21/pdf/2014-06268.pdf,https://www.federalregister.gov/documents/2014/03/21/2014-06268/special-local-regulation-low-country-splash-wando-river-cooper-river-and-charleston-harbor,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2014-06441,"Special Local Regulations; Dragging on the Waccamaw, Atlantic Intracoastal Waterway; Bucksport, SC",2014-03-26,https://www.govinfo.gov/content/pkg/FR-2014-03-26/pdf/2014-06441.pdf,https://www.federalregister.gov/documents/2014/03/26/2014-06441/special-local-regulations-dragging-on-the-waccamaw-atlantic-intracoastal-waterway-bucksport-sc,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2014-08265,"Regulated Navigation Area; Gulf Intracoastal Waterway, Inner Harbor Navigation Canal, New Orleans, LA",2014-04-15,https://www.govinfo.gov/content/pkg/FR-2014-04-15/pdf/2014-08265.pdf,https://www.federalregister.gov/documents/2014/04/15/2014-08265/regulated-navigation-area-gulf-intracoastal-waterway-inner-harbor-navigation-canal-new-orleans-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2014-08785,"Special Local Regulations; Beaufort Water Festival, Beaufort, SC",2014-04-17,https://www.govinfo.gov/content/pkg/FR-2014-04-17/pdf/2014-08785.pdf,https://www.federalregister.gov/documents/2014/04/17/2014-08785/special-local-regulations-beaufort-water-festival-beaufort-sc,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2014-09853,"Special Local Regulation; Low Country Splash, Wando River, Cooper River, and Charleston Harbor; Charleston, SC",2014-04-30,https://www.govinfo.gov/content/pkg/FR-2014-04-30/pdf/2014-09853.pdf,https://www.federalregister.gov/documents/2014/04/30/2014-09853/special-local-regulation-low-country-splash-wando-river-cooper-river-and-charleston-harbor,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2014-10749,"Safety Zone; Belt Parkway Bridge Construction, Gerritsen Inlet; Brooklyn, NY",2014-05-12,https://www.govinfo.gov/content/pkg/FR-2014-05-12/pdf/2014-10749.pdf,https://www.federalregister.gov/documents/2014/05/12/2014-10749/safety-zone-belt-parkway-bridge-construction-gerritsen-inlet-brooklyn-ny,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
